,VenueNames,VenueIds,VenueCategories,VenueLatitudes,VenueLongitudes,NeighborhoodNames,NeighborhoodLatitudes,NeighborhoodLongitudes
3136,Domino's Pizza,4e4f9affe4cdc76dc9b2d057,Pizza Place,28.567270799808384,77.24659118681836,Friends Colony,28.56864,77.26108
3137,"Cafe Coffee Day, Nehru Place",4e4e27d51f6eae4d25075657,Food,28.5498222638576,77.25075042563134,Friends Colony,28.56864,77.26108
3138,Ek Bar,56042120498e663ea5d130cb,Cocktail Bar,28.574863563204406,77.23821449932167,Friends Colony,28.56864,77.26108
3139,Greater kailash  M block,4e3ab5137d8b90abc329c91b,Flea Market,28.552919457033305,77.24072507032535,Friends Colony,28.56864,77.26108
3140,Flavours Defence Colony,4daef650fa8cf04fbe0b209a,Italian Restaurant,28.56633353837307,77.23381472548625,Friends Colony,28.56864,77.26108
3141,Moolchand Parathe Wala,4f106995e4b00420533b0851,Indian Restaurant,28.563551531054078,77.23429470072004,Friends Colony,28.56864,77.26108
3142,Chi Kitchen & Bar,508ad242e4b0ed7336b46fbe,Chinese Restaurant,28.581380625727068,77.24199991082263,Friends Colony,28.56864,77.26108
3143,Mad Over Donuts,4e3a5b22cc3fa6da4c3f9369,Donut Shop,28.571745901352973,77.23738431930542,Friends Colony,28.56864,77.26108
3144,Dunkin Donuts,5291ba6e11d28b1eee85b833,Donut Shop,28.569049141226696,77.24376796616151,Friends Colony,28.56864,77.26108
3145,L'Opera,524445b911d292ec815635d3,Dessert Shop,28.550770727368953,77.25200170286999,Friends Colony,28.56864,77.26108
3146,Cafe Turtle,4c3f201d1ef0d13a81369380,Café,28.590370504701156,77.25262361297102,Friends Colony,28.56864,77.26108
3147,City Of Joy,4e8c290cf5b91e2255640a4e,Restaurant,28.532684759927243,77.25300336019707,Govindpuri,28.535090000000004,77.26512
3148,Starbucks,53490086498e429cc0013382,Coffee Shop,28.534053396796583,77.24305874720868,Govindpuri,28.535090000000004,77.26512
3149,CR Park Market No. 1,4c8ba0d9e51e6dcb8bf873de,Market,28.540074694941968,77.24884746958486,Govindpuri,28.535090000000004,77.26512
3150,CR Park Market No. 2,4c41b2d0cc410f474487ab61,Market,28.536463216895857,77.25338611846176,Govindpuri,28.535090000000004,77.26512
3151,Epicuria,51c41590498edcb7db822ca5,Food Court,28.550926002518175,77.25154709438864,Govindpuri,28.535090000000004,77.26512
3152,Starbucks,51a9d4d4498ec8aca6f17460,Coffee Shop,28.551002219328552,77.25196956130604,Govindpuri,28.535090000000004,77.26512
3153,Royal China,4c5583f5f5f3d13a8bb5e7fb,Chinese Restaurant,28.550561158216098,77.25179404242351,Govindpuri,28.535090000000004,77.26512
3154,Crowne Plaza,4b85f62af964a520b57b31e3,Hotel,28.528913852328742,77.27249497362254,Govindpuri,28.535090000000004,77.26512
3155,Yeti - The Himalayan Kitchen,536f8ed6498ea6d9bc2bd5b4,Tibetan Restaurant,28.533561962324935,77.2423608451687,Govindpuri,28.535090000000004,77.26512
3156,Chocolateria San Churro,4f5c898de4b02628c20c76d2,Dessert Shop,28.534611690538554,77.24364226693326,Govindpuri,28.535090000000004,77.26512
3157,Culinaire,4b93e105f964a520fe5634e3,Thai Restaurant,28.530777037861018,77.24581586077954,Govindpuri,28.535090000000004,77.26512
3158,Nehru Place Social,57433002498ee283c1622a24,Bar,28.551309797156915,77.25110298208138,Govindpuri,28.535090000000004,77.26512
3159,The Big Chill Cafe,4b5bed2ef964a520971d29e3,Italian Restaurant,28.552727889814417,77.24192322690806,Govindpuri,28.535090000000004,77.26512
3160,China Garden,4bc795938b7c9c7427bf36cf,Chinese Restaurant,28.53293055008801,77.24321403177157,Govindpuri,28.535090000000004,77.26512
3161,Sona resturant,4bcee86129d4b7132e31a9dc,Fast Food Restaurant,28.548399077226634,77.25159837185173,Govindpuri,28.535090000000004,77.26512
3162,Fio - Cookhouse & Bar,51c5b96b498e739497b91916,Restaurant,28.551051353012067,77.25127933672889,Govindpuri,28.535090000000004,77.26512
3163,Artusi Ristorante e Bar,5364a7b8498ea03d6a5d01d9,Italian Restaurant,28.533452362471497,77.24203209151683,Govindpuri,28.535090000000004,77.26512
3164,ISKCON Temple,4be662dfcf200f47c490143c,Temple,28.556091556390776,77.25367981033132,Govindpuri,28.535090000000004,77.26512
3165,Maxims,4c173747daf42d7f77574566,Bakery,28.552849276682906,77.24206544536278,Govindpuri,28.535090000000004,77.26512
3166,Oh Calcutta,4b9ca98ef964a520277536e3,Bengali Restaurant,28.55069002584562,77.25058735960664,Govindpuri,28.535090000000004,77.26512
3167,Eros Hotel,4f3546a8e4b0922f7403e2ae,Hotel,28.550182827914785,77.24905316481052,Govindpuri,28.535090000000004,77.26512
3168,Carnatic Cafe,4fa78383e4b0ed02837b3fe8,Café,28.561722988147274,77.2688675157901,Govindpuri,28.535090000000004,77.26512
3169,McDonald's,4be5bdef910020a1a86ad314,Fast Food Restaurant,28.550387788987397,77.25105732018214,Govindpuri,28.535090000000004,77.26512
3170,Amalfi,52b6ae95498e879904805678,Italian Restaurant,28.532366987387316,77.2428586838721,Govindpuri,28.535090000000004,77.26512
3171,Dunkin Donuts,51c15177498e07a6e7474844,Donut Shop,28.551335529309487,77.25173195462801,Govindpuri,28.535090000000004,77.26512
3172,"Cafe Coffee Day, Nehru Place",4e4e27d51f6eae4d25075657,Food,28.5498222638576,77.25075042563134,Govindpuri,28.535090000000004,77.26512
3173,Naturals,544e29ea498e79ed1c339700,Ice Cream Shop,28.53669966791905,77.23865672260312,Govindpuri,28.535090000000004,77.26512
3174,Nehru Place,4c6137c4832fa593b574f1d3,Plaza,28.548386695416106,77.25156393177113,Govindpuri,28.535090000000004,77.26512
3175,Olympia Gymnasium & Spa,4dea3db852b11677f035672c,Gym,28.527990265146318,77.2457128767959,Govindpuri,28.535090000000004,77.26512
3176,Cafe Coffee Day,4c6a56af96f176b0994cb336,Café,28.541265616023505,77.28384237202503,Govindpuri,28.535090000000004,77.26512
3177,Lotus Pond,4cc7ee60fa03224bbb3c41ef,Chinese Restaurant,28.561660161520706,77.27030127522987,Govindpuri,28.535090000000004,77.26512
3178,Khana Khazana,4db5a8900cb6729b6aa9d714,Restaurant,28.52611405193005,77.25929764808221,Govindpuri,28.535090000000004,77.26512
3179,Costa Coffee,4b0f99dcf964a5208c6323e3,Coffee Shop,28.533810990806934,77.24333599316492,Govindpuri,28.535090000000004,77.26512
3180,L'Opera,524445b911d292ec815635d3,Dessert Shop,28.550770727368953,77.25200170286999,Govindpuri,28.535090000000004,77.26512
3181,Tughlaqabad Fort,4decb8fdfa76cc1b8b1da55e,Castle,28.511297664899363,77.26190162970511,Govindpuri,28.535090000000004,77.26512
3182,Qureshi's,512f5dd0e4b0f660faefbc6f,BBQ Joint,28.527829571035852,77.24683745228994,Govindpuri,28.535090000000004,77.26512
3183,Parmeshwar Dhaba,4c0ce673c700c9b6a581a1dd,Indian Restaurant,28.55223464838624,77.2664522402987,Govindpuri,28.535090000000004,77.26512
3184,Benihana Of Tokyo,528cd0aa498ecb8f65a2df35,Japanese Restaurant,28.55117861551941,77.25169301829006,Govindpuri,28.535090000000004,77.26512
3185,Snapdeal.com,4f2f5ed27bebf4788f83f1c1,Electronics Store,28.551424846672678,77.26930208813775,Govindpuri,28.535090000000004,77.26512
3186,Al Bake | अल बेक | البيك,4c7680bd604a370460868549,Middle Eastern Restaurant,28.561760055919805,77.26819428030734,Govindpuri,28.535090000000004,77.26512
3187,Lean Chef,53a93ea2498eae3edc0b05fa,Restaurant,28.533513081188442,77.24224126597208,Govindpuri,28.535090000000004,77.26512
3188,Open Oven,4c5eccf06ebe2d7f2f7cd62e,Bakery,28.53956875365411,77.23998485668052,Govindpuri,28.535090000000004,77.26512
3189,Not Just Paranthas,4e82ea9893ad9516fc6cf1ce,Indian Restaurant,28.532234785041755,77.2426445308831,Govindpuri,28.535090000000004,77.26512
3190,Rampur Kitchen,50ca06b1e4b0cb3d3f658882,Indian Restaurant,28.561779757762515,77.26905667008721,Govindpuri,28.535090000000004,77.26512
3191,The Chatter House,5277b34511d2d5e03c0c2289,Gastropub,28.551589229363746,77.25200162802267,Govindpuri,28.535090000000004,77.26512
3192,Bikanervala,522328ec498e32c9c9480eea,Indian Restaurant,28.537366628442765,77.23901450795516,Govindpuri,28.535090000000004,77.26512
3193,Smoke House Grill,4ba3b83ff964a520105838e3,Restaurant,28.537650618495245,77.23828554153442,Govindpuri,28.535090000000004,77.26512
3194,Mainland China,4badcae6f964a5207d693be3,Chinese Restaurant,28.537287485783327,77.23873842117473,Govindpuri,28.535090000000004,77.26512
3195,Whipped,4bdd2f2fb0f5c928a1f04be3,Café,28.538737411499135,77.24004931947562,Govindpuri,28.535090000000004,77.26512
3196,Domino's Pizza,51543ec8e4b0d3f3ac3e7469,Pizza Place,28.53,77.272,Govindpuri,28.535090000000004,77.26512
3197,Starbucks Coffee | स्टारबक्स कॉफी,519f056e498eabebedfef7e1,Coffee Shop,28.54960620826635,77.2364359421832,Greater Kailash,28.54849,77.23666999999998
3198,The Big Chill Cafe,4b5bed2ef964a520971d29e3,Italian Restaurant,28.552727889814417,77.24192322690806,Greater Kailash,28.54849,77.23666999999998
3199,Maxims,4c173747daf42d7f77574566,Bakery,28.552849276682906,77.24206544536278,Greater Kailash,28.54849,77.23666999999998
3200,Prince Paan,4c68023e19f3c9b617cda3ff,Dessert Shop,28.550832594318994,77.23754557672642,Greater Kailash,28.54849,77.23666999999998
3201,Shalom,4b5eef8af964a520929e29e3,Lounge,28.556492280624543,77.23347659326305,Greater Kailash,28.54849,77.23666999999998
3202,M Block Market,4cd6971bfb5954812ce8e450,Market,28.54962230719464,77.23546068207196,Greater Kailash,28.54849,77.23666999999998
3203,Sakleys- The Mountain Café,53022083498e5a196d06dc8f,Café,28.54983930523705,77.23580187868463,Greater Kailash,28.54849,77.23666999999998
3204,Cafe Brown Sugar,4cab646a5a1e952106138ece,Bakery,28.550838622122335,77.23383890636825,Greater Kailash,28.54849,77.23666999999998
3205,Moti Mahal,4c53e5641b46c9b68460b3cd,Indian Restaurant,28.549408045956596,77.23631135811748,Greater Kailash,28.54849,77.23666999999998
3206,Epicuria,51c41590498edcb7db822ca5,Food Court,28.550926002518175,77.25154709438864,Greater Kailash,28.54849,77.23666999999998
3207,Starbucks,53490086498e429cc0013382,Coffee Shop,28.534053396796583,77.24305874720868,Greater Kailash,28.54849,77.23666999999998
3208,Cafe turtle,4bcc28b5b6c49c74b8439391,Café,28.55642514455825,77.23293876943045,Greater Kailash,28.54849,77.23666999999998
3209,Starbucks,51a9d4d4498ec8aca6f17460,Coffee Shop,28.551002219328552,77.25196956130604,Greater Kailash,28.54849,77.23666999999998
3210,Zu Tisch,543ff891498e29b4581461bc,Bistro,28.550054016232295,77.23543868287669,Greater Kailash,28.54849,77.23666999999998
3211,Royal China,4c5583f5f5f3d13a8bb5e7fb,Chinese Restaurant,28.550561158216098,77.25179404242351,Greater Kailash,28.54849,77.23666999999998
3212,Cafe Diva,4cf9f22f7f2db1f7dea924d4,Café,28.556604485202314,77.23336810106564,Greater Kailash,28.54849,77.23666999999998
3213,M Cinemas,4eed61d36c25c7f9d2019a8c,Indie Movie Theater,28.559065111167126,77.24644440039808,Greater Kailash,28.54849,77.23666999999998
3214,Diggin,530af53a498e95adf56d82ce,Café,28.55566501565905,77.21859020657992,Greater Kailash,28.54849,77.23666999999998
3215,Greater kailash  M block,4e3ab5137d8b90abc329c91b,Flea Market,28.552919457033305,77.24072507032535,Greater Kailash,28.54849,77.23666999999998
3216,Nehru Place Social,57433002498ee283c1622a24,Bar,28.551309797156915,77.25110298208138,Greater Kailash,28.54849,77.23666999999998
3217,Sanjha Chulha,4bc73a2c92b376b095424f3a,Indian Restaurant,28.554530851612267,77.2420514961598,Greater Kailash,28.54849,77.23666999999998
3218,Eros Hotel,4f3546a8e4b0922f7403e2ae,Hotel,28.550182827914785,77.24905316481052,Greater Kailash,28.54849,77.23666999999998
3219,Yeti - The Himalayan Kitchen,536f8ed6498ea6d9bc2bd5b4,Tibetan Restaurant,28.533561962324935,77.2423608451687,Greater Kailash,28.54849,77.23666999999998
3220,Fio - Cookhouse & Bar,51c5b96b498e739497b91916,Restaurant,28.551051353012067,77.25127933672889,Greater Kailash,28.54849,77.23666999999998
3221,CR Park Market No. 1,4c8ba0d9e51e6dcb8bf873de,Market,28.540074694941968,77.24884746958486,Greater Kailash,28.54849,77.23666999999998
3222,Chocolateria San Churro,4f5c898de4b02628c20c76d2,Dessert Shop,28.534611690538554,77.24364226693326,Greater Kailash,28.54849,77.23666999999998
3223,Oh Calcutta,4b9ca98ef964a520277536e3,Bengali Restaurant,28.55069002584562,77.25058735960664,Greater Kailash,28.54849,77.23666999999998
3224,The Colony Bistro,4f6f238ae4b0a235d82f7ecd,Café,28.562757851459267,77.24445098931356,Greater Kailash,28.54849,77.23666999999998
3225,Haldiram's,4cccfe312dc437041ba4cb08,Indian Restaurant,28.565236377008425,77.23816910709549,Greater Kailash,28.54849,77.23666999999998
3226,ISKCON Temple,4be662dfcf200f47c490143c,Temple,28.556091556390776,77.25367981033132,Greater Kailash,28.54849,77.23666999999998
3227,Storm,4c1a3711834e2d7f2b822b80,Bar,28.555273625177872,77.24304016666389,Greater Kailash,28.54849,77.23666999999998
3228,Sona resturant,4bcee86129d4b7132e31a9dc,Fast Food Restaurant,28.548399077226634,77.25159837185173,Greater Kailash,28.54849,77.23666999999998
3229,Sirifort Squash & Badminton Stadium,5070fd9de4b0dc1ac03da971,Stadium,28.552752831794603,77.22093275499624,Greater Kailash,28.54849,77.23666999999998
3230,Jahanpanah City Forest,4fe9c54ce4b05ce56f6a007a,Trail,28.535584362571402,77.23120946038941,Greater Kailash,28.54849,77.23666999999998
3231,Artusi Ristorante e Bar,5364a7b8498ea03d6a5d01d9,Italian Restaurant,28.533452362471497,77.24203209151683,Greater Kailash,28.54849,77.23666999999998
3232,Cocoberry,4bcf99fe41b9ef3b24d3f8e5,Ice Cream Shop,28.550072456027916,77.23311424255371,Greater Kailash,28.54849,77.23666999999998
3233,Le Bistro du Parc,51fe13ca498e407075f827f9,French Restaurant,28.56616993623438,77.23337893032114,Greater Kailash,28.54849,77.23666999999998
3234,China Garden,4bc795938b7c9c7427bf36cf,Chinese Restaurant,28.53293055008801,77.24321403177157,Greater Kailash,28.54849,77.23666999999998
3235,Naturals,544e29ea498e79ed1c339700,Ice Cream Shop,28.53669966791905,77.23865672260312,Greater Kailash,28.54849,77.23666999999998
3236,Minar Restaurant,4bb63a20f562ef3b98d22f97,Indian Restaurant,28.55081651155289,77.2343550715104,Greater Kailash,28.54849,77.23666999999998
3237,Mad Over Donuts,4bf5103194af2d7f0f3d3b72,Donut Shop,28.549979420413777,77.23344551613368,Greater Kailash,28.54849,77.23666999999998
3238,N Block Market,4c95c7c858d4b60cb8a63529,Market,28.556522300506046,77.2328954091907,Greater Kailash,28.54849,77.23666999999998
3239,Select Citywalk,4b68f120f964a5201b942be3,Shopping Mall,28.528677890971235,77.21913628745303,Greater Kailash,28.54849,77.23666999999998
3240,McDonald's,4be5bdef910020a1a86ad314,Fast Food Restaurant,28.550387788987397,77.25105732018214,Greater Kailash,28.54849,77.23666999999998
3241,"Fitness First Platinum, Select City Walk",4d7b276ce04d6ea8c194e3d5,Gym / Fitness Center,28.52861519410108,77.2183605563254,Greater Kailash,28.54849,77.23666999999998
3242,Siri Fort Sports Complex,4cb6926b56fca1cde67e5718,Stadium,28.548682907220208,77.21594526686535,Greater Kailash,28.54849,77.23666999999998
3243,The Big Chill Cafe,4d17689a6c8b5481d51aeacc,Restaurant,28.528201144658645,77.21774809752226,Greater Kailash,28.54849,77.23666999999998
3244,Nizam's Kathi Kabab,4c81266451ada1cd2bee0f10,Indian Restaurant,28.566758665459037,77.23405175350277,Greater Kailash,28.54849,77.23666999999998
3245,The Potbelly Rooftop Cafe & Kitchen,4fc101c0e4b0a3bda09bc336,Indian Restaurant,28.549666477964106,77.21534029625838,Greater Kailash,28.54849,77.23666999999998
3246,Khan Chacha,4f5c8cf6e4b086681c1463df,Indian Restaurant,28.528170383513412,77.21920724473348,Greater Kailash,28.54849,77.23666999999998
3247,Tamura,4c417dbee26920a1418f5ee7,Japanese Restaurant,28.558153731025968,77.20635636990998,Green Park,28.55898,77.20461999999998
3248,Gung The Palace,4bd5d0abcfa7b713227726da,Korean Restaurant,28.556827471063702,77.20529819359226,Green Park,28.55898,77.20461999999998
3249,Naturals Ice Cream,57f7d510498edf8f07dae374,Dessert Shop,28.550985981616485,77.20431471497969,Green Park,28.55898,77.20461999999998
3250,Hauz Khas Village,4dff63787d8bc001316c3a96,Market,28.55431076151011,77.19513960172755,Green Park,28.55898,77.20461999999998
3251,Evergreen Sweets,4c1f21ddfcf8c9b6a73cae0b,Indian Restaurant,28.556496952705977,77.20241126837641,Green Park,28.55898,77.20461999999998
3252,Rajinder Da Dhaba,4bb0d105f964a520a45f3ce3,Indian Restaurant,28.56526803045266,77.19913678473706,Green Park,28.55898,77.20461999999998
3253,Coast Cafe,546c931d498e80135954172c,Café,28.55477945382934,77.19521437173087,Green Park,28.55898,77.20461999999998
3254,Imperfecto,514c7cb8e4b0cbb5e93263f7,Mediterranean Restaurant,28.554657460762375,77.19509179298782,Green Park,28.55898,77.20461999999998
3255,Naivedyam,4e1c6ba418a81211e991ad22,South Indian Restaurant,28.55498712481466,77.19510433587007,Green Park,28.55898,77.20461999999998
3256,Adyar Ananda Bhavan,4b766c75f964a520ea4b2ee3,Indian Restaurant,28.557293287865434,77.20250249360129,Green Park,28.55898,77.20461999999998
3257,Summer House Cafe,5332a162498edc37012c3268,Other Nightlife,28.55240108901662,77.20376616228975,Green Park,28.55898,77.20461999999998
3258,Kunzum Travel Cafe,4c20bd0debe52d7fd7053178,Art Gallery,28.55368378469109,77.19436821261525,Green Park,28.55898,77.20461999999998
3259,Diggin,530af53a498e95adf56d82ce,Café,28.55566501565905,77.21859020657992,Green Park,28.55898,77.20461999999998
3260,Social Offline,53b7d275498e9ba407e30734,Lounge,28.55446102606905,77.19388067748017,Green Park,28.55898,77.20461999999998
3261,Yeti - The Himalayan Kitchen,4db3ffcfcda1c57c825264f6,Tibetan Restaurant,28.553656456296924,77.19426148633241,Green Park,28.55898,77.20461999999998
3262,Green Park Market,4bc5d3cbccbcef3b9a01e7d2,Market,28.557181024603604,77.20282086715758,Green Park,28.55898,77.20461999999998
3263,Siri Fort Auditorium,4d1030a17177b1f744145022,Theater,28.553554115001425,77.2122701614752,Green Park,28.55898,77.20461999999998
3264,Hauz Khas Market,5651de4838fa31e5ca9de945,Market,28.55135066099668,77.2070356188297,Green Park,28.55898,77.20461999999998
3265,Cafe Tesu,59c7d987f5e9d70dc11d99df,Coffee Shop,28.54414,77.201308,Green Park,28.55898,77.20461999999998
3266,Mad Over Donuts,4efb25d830f894d86bb5b0da,Donut Shop,28.558574009468426,77.20213586225266,Green Park,28.55898,77.20461999999998
